,ifm_rms,ifm_duration,ifm_peak_freq_resolution,ifm_peak_frequency,ifm_terminal_frequency,ifm_stop,ifm_region_id,ifm_start,ifm_peak_amplitude,cf_rms,cf_duration,cf_peak_freq_resolution,cf_peak_frequency,cf_terminal_frequency,cf_stop,cf_region_id,cf_start,cf_peak_amplitude,tfm_rms,tfm_duration,tfm_peak_freq_resolution,tfm_peak_frequency,tfm_terminal_frequency,tfm_stop,tfm_region_id,tfm_start,tfm_peak_amplitude,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution
55,0.013838554987143243,0.0006519999999999999,3048.7804878048787,105828.22085889573,99693.25153374234,0.0013599999999999999,fm1,0.000708,0.027984619140625,0.029142383027777632,0.02014,99.28514694201748,106206.55412115193,106007.94438927507,0.0215,cf1,0.0013599999999999999,0.062469482421875,0.009671592996396307,0.000784,2525.252525252525,103316.32653061225,100765.30612244901,0.022284,fm2,0.0215,0.02001953125,segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp,-10,Aditya_2018-08-16_2324_202,1,,,
56,0.03374308027927146,0.002512,793.6507936507936,102707.00636942674,90366.24203821656,0.0035,fm1,0.0009880000000000002,0.073638916015625,0.06312979395404943,0.014768,135.35462912831622,104347.23726977248,104144.09534127844,0.018268,cf1,0.0035,0.1307373046875,0.0375061474864014,0.0035600000000000002,560.5381165919282,92134.83146067416,88202.24719101124,0.021828,fm2,0.018268,0.091949462890625,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,-10,Aditya_2018-08-16_2324_207,2,,,
57,0.031144514421667182,0.002012,992.0634920634919,97415.50695825051,92445.32803180914,0.002684,fm1,0.000672,0.079315185546875,0.07471867418006135,0.015,133.26226012793177,104533.33333333334,104333.33333333334,0.017684000000000002,cf1,0.002684,0.15155029296875,0.025966199187679364,0.0029879999999999998,668.4491978609626,104082.99866131194,90361.44578313254,0.020672,fm2,0.017684000000000002,0.074371337890625,segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp,-10,Aditya_2018-08-16_2324_208,2,,,
58,0.03652832678768919,0.002172,919.1176470588236,105432.78084714546,89318.60036832411,0.0027600000000000003,fm1,0.000588,0.08099365234375,0.06172396251954359,0.02016,99.16699722332407,107490.07936507938,107142.85714285717,0.02292,cf1,0.0027600000000000003,0.13623046875,0.0249524691726542,0.0018399999999999998,1082.2510822510824,105978.26086956523,88043.47826086957,0.02476,fm2,0.02292,0.060333251953125,segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp,-10,Aditya_2018-08-16_2324_211,1,,,
59,0.021699379295280943,0.001808,1101.3215859030836,103429.20353982301,100110.61946902657,0.002688,fm1,0.00088,0.05743408203125,0.051340845369756666,0.04166,48.00307219662058,106192.9908785406,105880.9409505521,0.044348,cf1,0.002688,0.123565673828125,0.009228308281137184,0.001352,1470.5882352941173,102810.65088757397,92455.62130177516,0.0457,fm2,0.044348,0.02117919921875,segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp,-10,Aditya_2018-08-16_2324_212,1,,,
60,0.028259973007797774,0.001212,1644.7368421052633,103960.39603960396,100660.06600660064,0.001468,fm1,0.000256,0.057861328125,0.051592659277359516,0.017404,114.88970588235294,106412.31900712481,106297.402895886,0.018872,cf1,0.001468,0.099212646484375,0.05121179791814615,0.001652,1207.729468599034,100484.26150121068,94430.9927360775,0.020524,fm2,0.018872,0.11785888671875,segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp,-10,Aditya_2018-08-16_2324_218,3,,,
61,0.02460004978899365,0.001084,1838.235294117647,106088.56088560887,98708.48708487084,0.0019760000000000003,fm1,0.000892,0.0478515625,0.05640675939940741,0.025192,79.36507936507937,106105.11273420134,105946.33216894252,0.027168,cf1,0.0019760000000000003,0.105224609375,0.025402833408030904,0.000752,2631.578947368421,99734.04255319151,97074.4680851064,0.02792,fm2,0.027168,0.047821044921875,segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp,-10,Aditya_2018-08-16_2324_219,2,,,
62,0.051098316651551054,0.001116,1785.7142857142858,103046.59498207882,98566.3082437276,0.001704,fm1,0.000588,0.102264404296875,0.12062337513606858,0.02002,99.88014382740712,105044.95504495504,105044.95504495504,0.021724,cf1,0.001704,0.218414306640625,0.05512103735219512,0.001212,1644.7368421052633,103960.39603960396,96534.65346534655,0.022936,fm2,0.021724,0.099822998046875,segment_matching_annotaudio_Aditya_2018-08-16_2324_22_hp,-10,Aditya_2018-08-16_2324_22,2,,,
63,0.08351274949747227,0.002216,899.2805755395682,101083.03249097473,91155.2346570397,0.003148,fm1,0.000932,0.211395263671875,0.19848683659683572,0.017156,116.55011655011656,104278.38657029613,104278.38657029613,0.020304,cf1,0.003148,0.362152099609375,0.08706620343560906,0.002876,694.4444444444445,101529.90264255911,87969.40194714883,0.023180000000000003,fm2,0.020304,0.2000732421875,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,-10,Aditya_2018-08-16_2324_223,2,,,
64,0.012751232107967128,0.0008560000000000001,2314.8148148148152,106308.41121495329,102803.73831775703,0.000992,fm1,0.000136,0.025848388671875,0.026127307227427853,0.014444,138.42746400885937,106549.43229022431,106410.96649127667,0.015436000000000002,cf1,0.000992,0.04608154296875,0.011503071194683495,0.001504,1322.7513227513227,106382.97872340426,96409.57446808512,0.01694,fm2,0.015436000000000002,0.026885986328125,segment_matching_annotaudio_Aditya_2018-08-16_2324_23_hp,-10,Aditya_2018-08-16_2324_23,2,,,
65,0.015419069253740763,0.00176,1131.2217194570135,101704.54545454547,95454.54545454547,0.002548,fm1,0.000788,0.037353515625,0.03342242887597782,0.039672000000000006,50.403225806451616,103196.20891308732,102893.72857430934,0.04222,cf1,0.002548,0.0833740234375,0.012564156424281712,0.002456,811.6883116883117,101791.5309446254,88762.21498371336,0.044676,fm2,0.04222,0.027374267578125,segment_matching_annotaudio_Aditya_2018-08-16_2324_230_hp,-10,Aditya_2018-08-16_2324_230,1,,,
66,0.0112683575420131,0.0017280000000000002,1152.073732718894,102430.55555555556,92592.59259259258,0.002744,fm1,0.001016,0.030303955078125,0.03312998084787135,0.039376,50.782043469429205,103159.28484355954,102905.32303941488,0.04212,cf1,0.002744,0.07232666015625,0.011041817478106076,0.001956,1020.4081632653059,102249.48875255624,91513.29243353783,0.044076,fm2,0.04212,0.024566650390625,segment_matching_annotaudio_Aditya_2018-08-16_2324_234_hp,-10,Aditya_2018-08-16_2324_234,1,,,
67,0.025249906737328437,0.001808,1101.3215859030836,100110.61946902657,97345.13274336283,0.002724,fm1,0.000916,0.06964111328125,0.07451076557689966,0.01904,104.99790004199915,102993.6974789916,102731.09243697481,0.021764,cf1,0.002724,0.14117431640625,0.02376992012041257,0.001756,1136.3636363636365,103075.1708428246,97949.8861047836,0.02352,fm2,0.021764,0.067047119140625,segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp,-10,Aditya_2018-08-16_2324_236,1,,,
68,0.032255259363890135,0.001132,1760.5633802816901,105123.67491166078,102473.49823321556,0.002116,fm1,0.000984,0.0638427734375,0.054490207699287516,0.05432000000000001,36.81342953909585,106866.71575846832,106829.89690721649,0.056436,cf1,0.002116,0.143585205078125,0.021793888073291263,0.0007639999999999999,2604.1666666666665,103403.14136125657,99476.43979057594,0.0572,fm2,0.056436,0.037994384765625,segment_matching_annotaudio_Aditya_2018-08-16_2324_247_hp,-10,Aditya_2018-08-16_2324_247,1,,,
69,0.024099640380277308,0.000976,2032.520325203252,104508.19672131148,101434.4262295082,0.001276,fm1,0.0003,0.054229736328125,0.05154493931180189,0.022316,89.60573476702507,107008.42444882596,106829.18085678435,0.023592,cf1,0.001276,0.105072021484375,0.012148026398791941,0.000728,2717.391304347826,104395.60439560443,103021.97802197805,0.024319999999999998,fm2,0.023592,0.0269775390625,segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp,-10,Aditya_2018-08-16_2324_248,1,,,
70,0.008664000903773313,0.001456,1366.120218579235,103021.97802197805,94780.2197802198,0.00224,fm1,0.000784,0.01593017578125,0.02357489957423166,0.020636,96.89922480620156,105446.79201395619,105252.95599922466,0.022876,cf1,0.00224,0.04656982421875,0.02114736613240569,0.001952,1020.4081632653059,98360.65573770492,92725.40983606556,0.024828,fm2,0.022876,0.044677734375,segment_matching_annotaudio_Aditya_2018-08-16_2324_253_hp,-10,Aditya_2018-08-16_2324_253,1,,,
71,0.07524650265168024,0.001356,1470.5882352941173,106194.69026548672,94395.2802359882,0.0014320000000000001,fm1,7.6e-05,0.146728515625,0.062463662291694325,0.014284,139.97760358342666,107182.8619434332,107182.8619434332,0.015716,cf1,0.0014320000000000001,0.116424560546875,0.05859821004897685,0.00126,1582.2784810126584,106349.20634920636,92063.49206349207,0.016975999999999998,fm2,0.015716,0.13702392578125,segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp,-10,Aditya_2018-08-16_2324_255,1,,,
72,0.048381338531726464,0.001216,1633.9869281045749,105263.15789473684,103618.4210526316,0.002224,fm1,0.001008,0.1163330078125,0.11626816982479775,0.017996,111.11111111111113,107357.19048677484,107246.05467881751,0.02022,cf1,0.002224,0.197418212890625,0.05571209199456953,0.00114,1748.2517482517483,104385.9649122807,103508.77192982456,0.02136,fm2,0.02022,0.121826171875,segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp,-10,Aditya_2018-08-16_2324_256,1,,,
73,0.05388192011312833,0.00044,4464.285714285715,104545.45454545457,102272.72727272726,0.000596,fm1,0.000156,0.114013671875,0.1405469770734672,0.0195,102.5430680885972,106871.79487179489,106717.94871794873,0.020096,cf1,0.000596,0.286651611328125,0.04078414739359042,0.0014320000000000001,1388.888888888889,106145.25139664806,102653.63128491619,0.021528,fm2,0.020096,0.113250732421875,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,-10,Aditya_2018-08-16_2324_258,1,,,
74,0.009528390539397405,0.000304,6410.25641025641,105263.15789473684,98684.2105263158,0.0009400000000000001,fm1,0.0006360000000000001,0.018218994140625,0.0565402767491481,0.013104,152.5320317266626,105616.60561660561,105387.66788766788,0.014044,cf1,0.0009400000000000001,0.106109619140625,0.023712670204888646,0.001164,1712.3287671232874,104810.99656357386,99656.35738831617,0.015208000000000001,fm2,0.014044,0.047119140625,segment_matching_annotaudio_Aditya_2018-08-16_2324_26_hp,-10,Aditya_2018-08-16_2324_26,2,,,
75,0.0142291757459599,0.001048,1893.939393939394,104007.63358778627,94465.64885496184,0.001864,fm1,0.000816,0.0250244140625,0.0623762169692912,0.049532,40.37467700258397,106860.21158039248,106799.64467415004,0.051396000000000004,cf1,0.001864,0.120361328125,0.041192077735362966,0.00128,1552.7950310559006,102343.75,94531.25,0.052676,fm2,0.051396000000000004,0.077178955078125,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,-10,Aditya_2018-08-16_2324_260,1,,,
76,0.1390529720830723,0.001348,1479.2899408284025,106083.08605341248,95697.32937685461,0.001964,fm1,0.000616,0.26568603515625,0.1642249821735201,0.011687999999999999,170.9986320109439,107631.75906913074,107118.41204654348,0.013652000000000001,cf1,0.001964,0.289764404296875,0.08096019983833408,0.0019440000000000002,1024.5901639344265,106481.48148148149,89506.17283950617,0.015596,fm2,0.013652000000000001,0.157257080078125,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,-10,Aditya_2018-08-16_2324_277,1,,,
77,,,,,,,,,,0.03756218550531112,0.01218,164.14970453053184,106650.24630541872,106239.73727422002,0.012376,cf1,0.000196,0.077880859375,0.06080837391974552,0.003568,559.2841163310962,93890.13452914797,90526.9058295964,0.015944,fm1,0.012376,0.14471435546875,segment_matching_annotaudio_Aditya_2018-08-16_2324_28_hp,-10,Aditya_2018-08-16_2324_28,2,,,
78,,,,,,,,,,0.03561529779960817,0.026331999999999998,75.94167679222356,106258.54473644236,106106.63831080057,0.027544,cf1,0.001212,0.070556640625,0.007877647803906051,0.002036,980.3921568627452,103143.4184675835,90864.44007858547,0.029580000000000002,fm1,0.027544,0.01971435546875,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,-10,Aditya_2018-08-16_2324_280,1,,,
79,0.0068634366716020245,0.001276,1562.5,100313.47962382443,94827.58620689657,0.001464,fm1,0.000188,0.0157470703125,0.019580073130694958,0.015119999999999998,132.20518244315178,103439.15343915344,103306.87830687832,0.016584,cf1,0.001464,0.037841796875,0.007612595620686772,0.0017800000000000001,1121.0762331838564,102247.19101123596,98314.60674157305,0.018364,fm2,0.016584,0.02105712890625,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,-10,Aditya_2018-08-16_2324_285,1,,,
80,0.03376759690533505,,,107902.73556231004,94984.80243161095,0.0017079999999999999,fm1,0.000392,0.069427490234375,0.08648111176459737,,,109316.87521136287,109274.60263780858,0.025363999999999998,cf1,0.0017079999999999999,0.168365478515625,0.05259042821115992,,,106382.97872340426,104103.3434650456,0.026680000000000002,fm2,0.025363999999999998,0.12420654296875,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,-10,Aditya_2018-08-16_2324_287,1,,0.0013160000000000001,1515.1515151515152
81,0.02022880851271157,0.001276,1562.5,104231.97492163008,97178.68338557992,0.001704,fm1,0.00042800000000000005,0.038818359375,0.03638625348459525,0.040316000000000005,49.6031746031746,104896.31907927373,104846.71098323246,0.04202,cf1,0.001704,0.097686767578125,0.009700250268186328,0.000736,2688.1720430107525,103260.8695652174,99184.78260869565,0.042756,fm2,0.04202,0.020416259765625,segment_matching_annotaudio_Aditya_2018-08-16_2324_30_hp,-10,Aditya_2018-08-16_2324_30,1,,,
82,0.059483357944858574,0.000704,2808.9887640449438,103693.18181818182,100852.27272727274,0.0015119999999999999,fm1,0.000808,0.139434814453125,0.16252222796628527,0.014787999999999999,135.2082206598161,106572.89694346767,106370.02975385447,0.0163,cf1,0.0015119999999999999,0.326690673828125,0.11637237984170146,0.0017920000000000002,1111.111111111111,97098.21428571428,88727.67857142858,0.018092,fm2,0.0163,0.245208740234375,segment_matching_annotaudio_Aditya_2018-08-16_2324_31_hp,-10,Aditya_2018-08-16_2324_31,2,,,
83,0.18404905107717348,0.001292,1543.20987654321,103715.17027863776,97523.21981424149,0.001452,fm1,0.00016,0.387359619140625,0.4812002251735678,0.014244,140.37057832678272,106360.57287278851,106149.95787700084,0.015696,cf1,0.001452,0.854888916015625,0.21058445300956607,0.0008560000000000001,2314.8148148148152,106308.41121495329,101635.5140186916,0.016552,fm2,0.015696,0.415863037109375,segment_matching_annotaudio_Aditya_2018-08-16_2324_41_hp,-10,Aditya_2018-08-16_2324_41,2,,,
84,0.01587493616501034,0.001968,1012.1457489878543,104166.66666666669,97052.84552845528,0.002532,fm1,0.0005639999999999999,0.04498291015625,0.0316192763401656,0.020980000000000002,95.31071292413269,106244.04194470926,106196.37750238324,0.023512,cf1,0.002532,0.06671142578125,0.007124094618287119,0.0016120000000000002,1237.6237623762374,104218.3622828784,90570.71960297768,0.025124,fm2,0.023512,0.018218994140625,segment_matching_annotaudio_Aditya_2018-08-16_2324_56_hp,-10,Aditya_2018-08-16_2324_56,1,,,
85,0.010471460399873098,0.001816,1096.4912280701753,98017.62114537445,96365.63876651984,0.002436,fm1,0.00062,0.020721435546875,0.016400033811542217,0.014216,140.607424071991,107976.92740574,107695.55430500844,0.016652,cf1,0.002436,0.034942626953125,0.012896100010739242,0.0022960000000000003,868.0555555555555,107578.39721254355,90156.79442508712,0.018948,fm2,0.016652,0.03936767578125,segment_matching_annotaudio_Aditya_2018-08-16_2324_59_hp,-10,Aditya_2018-08-16_2324_59,3,,,
86,0.02684472998607746,0.0018920000000000002,1054.8523206751054,106236.7864693446,94080.33826638476,0.003084,fm1,0.001192,0.066497802734375,0.05009715649477951,0.023044,86.7754251995835,107880.57628883877,107620.20482555113,0.026128,cf1,0.003084,0.0972900390625,0.017092979926435367,0.00206,968.9922480620157,106310.67961165051,90291.26213592234,0.028188,fm2,0.026128,0.04656982421875,segment_matching_annotaudio_Aditya_2018-08-16_2324_61_hp,-10,Aditya_2018-08-16_2324_61,1,,,
87,0.02652775063583065,0.0021,950.5703422053232,106190.4761904762,95238.09523809524,0.003512,fm1,0.0014119999999999998,0.0650634765625,0.046467749883951213,0.030976,64.54944487477407,106824.63842975207,106727.78925619836,0.034488,cf1,0.003512,0.092376708984375,0.022464600936083424,0.0018039999999999998,1106.1946902654868,105875.8314855876,96452.32815964523,0.036292000000000005,fm2,0.034488,0.050750732421875,segment_matching_annotaudio_Aditya_2018-08-16_2324_62_hp,-10,Aditya_2018-08-16_2324_62,1,,,
88,0.0190763789063178,0.001816,1096.4912280701753,100220.26431718064,90308.37004405288,0.002464,fm1,0.000648,0.0469970703125,0.0468981302098035,0.026095999999999998,76.61661048115229,103157.57204169221,103080.93194359288,0.028560000000000002,cf1,0.002464,0.103240966796875,0.02256493446336548,0.002384,836.1204013377927,100251.677852349,96476.5100671141,0.030944,fm2,0.028560000000000002,0.06341552734375,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,-10,Aditya_2018-08-16_2324_68,1,,,
89,0.010832860208609563,0.0008960000000000001,2212.389380530973,104910.71428571428,100446.42857142858,0.0018239999999999999,fm1,0.0009279999999999999,0.0250244140625,0.031079471393371118,0.015484,129.13223140495867,105980.36683027641,105851.20123998966,0.017308,cf1,0.0018239999999999999,0.0550537109375,0.029182595708890417,0.001504,1322.7513227513227,90425.53191489364,85771.2765957447,0.018812,fm2,0.017308,0.074981689453125,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,-10,Aditya_2018-08-16_2324_69,1,,,
90,0.09544366419998476,0.0018559999999999998,1072.961373390558,105603.44827586207,93750.0,0.002748,fm1,0.000892,0.17901611328125,0.15273837858473402,0.0149,134.19216317767044,107449.6644295302,107248.322147651,0.017648,cf1,0.002748,0.292572021484375,0.10902036892592708,0.001928,1033.0578512396694,104253.11203319502,88692.94605809129,0.019576,fm2,0.017648,0.182159423828125,segment_matching_annotaudio_Aditya_2018-08-16_2324_7_hp,-10,Aditya_2018-08-16_2324_7,2,,,
91,0.02093708775352078,0.000936,2118.64406779661,103632.47863247864,98290.59829059828,0.001912,fm1,0.000976,0.041290283203125,0.05795761989844232,0.044616,44.81893151667264,105096.8262506724,105051.99928276852,0.046528,cf1,0.001912,0.1185302734375,0.02183422086150021,0.000712,2777.777777777778,103932.58426966293,95505.61797752806,0.04724,fm2,0.046528,0.0389404296875,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,-10,Aditya_2018-08-16_2324_85,1,,,
92,0.03464207263768825,0.001088,1824.8175182481752,106617.64705882351,98345.58823529413,0.0012720000000000001,fm1,0.000184,0.057769775390625,0.13096219327607628,0.052524,38.074931465123356,108102.96245525856,108083.9235397152,0.053796000000000004,cf1,0.0012720000000000001,0.32818603515625,0.015431800902922716,0.00031600000000000004,6250.0,107594.93670886077,101265.82278481014,0.054112,fm2,0.053796000000000004,0.024932861328125,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,-10,Aditya_2018-08-16_2324_88,1,,,
93,0.005698529035474203,0.0005480000000000001,3623.1884057971015,102189.7810218978,100364.96350364963,0.001472,fm1,0.000924,0.01275634765625,0.03491712785044865,0.024924,80.23106546854942,103915.90434922164,103915.90434922164,0.026396,cf1,0.001472,0.073699951171875,0.01528443024675532,0.00172,1157.4074074074076,101162.79069767443,97674.41860465117,0.028116000000000002,fm2,0.026396,0.037384033203125,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,-10,Aditya_2018-08-16_2324_90,1,,,
94,0.08025630425967077,0.0014880000000000002,1336.8983957219252,104166.66666666669,98118.27956989247,0.002132,fm1,0.000644,0.1763916015625,0.13073280744878113,0.015087999999999999,132.48542660307365,105911.98303287383,105713.1495227996,0.01722,cf1,0.002132,0.251495361328125,0.05598616631876358,0.001924,1037.344398340249,103950.10395010396,94074.84407484408,0.019144,fm2,0.01722,0.130645751953125,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,-10,Aditya_2018-08-16_2324_91,1,,,
95,,,,,,,,,,0.056486486728685725,0.01648,121.30033964095101,103033.98058252428,102791.26213592234,0.01778,cf1,0.0013,0.107940673828125,0.054760617160721205,0.00322,620.3473945409428,87267.08074534162,86335.40372670807,0.021,fm1,0.01778,0.135345458984375,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,-10,Aditya_2018-08-16_2324_94,1,,,
96,0.015689421180224674,0.001772,1126.1261261261259,103837.47178329572,93115.12415349887,0.003112,fm1,0.00134,0.03094482421875,0.03767168256992959,0.01804,110.81560283687945,104988.91352549887,104822.61640798226,0.021152,cf1,0.003112,0.09161376953125,0.02699561210165593,0.0022199999999999998,899.2805755395682,91891.8918918919,87387.3873873874,0.023372,fm2,0.021152,0.065185546875,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,-10,Aditya_2018-08-16_2324_95,1,,,
97,0.009688468954827148,0.0008960000000000001,2212.389380530973,100446.42857142858,95982.14285714287,0.001604,fm1,0.000708,0.02374267578125,0.03152614969828034,0.015308,130.61650992685477,101907.49934674682,101907.49934674682,0.016912,cf1,0.001604,0.064453125,0.015162801067528426,0.001504,1322.7513227513227,103058.51063829787,95079.78723404255,0.018416,fm2,0.016912,0.038177490234375,segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp,-10,Aditya_2018-08-17_01_10,1,,,
98,,,,,,,,,,0.050830253472796766,0.018576,107.61945759793372,103305.34022394488,103197.67441860467,0.018896,cf1,0.00032,0.0941162109375,0.029251833230517426,0.0020239999999999998,984.2519685039372,96837.94466403165,87450.5928853755,0.020919999999999998,fm1,0.018896,0.06402587890625,segment_matching_annotaudio_Aditya_2018-08-17_01_11_hp,-10,Aditya_2018-08-17_01_11,1,,,
99,0.03272216652474108,0.00186,1072.961373390558,104301.0752688172,94623.6559139785,0.0027,fm1,0.00084,0.0692138671875,0.04765282566291575,0.012936000000000001,154.51174289245986,108998.14471243042,108766.23376623377,0.015636,cf1,0.0027,0.091156005859375,0.037224250166231286,0.00228,874.1258741258741,107017.54385964911,92982.45614035089,0.017916,fm2,0.015636,0.090423583984375,segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp,-10,Aditya_2018-08-17_01_13,2,,,
100,0.01614507390565913,0.0019920000000000003,1000.0,106927.71084337351,94879.51807228917,0.002568,fm1,0.000576,0.035675048828125,0.038221313531571405,0.0144,138.811771238201,108958.33333333331,108819.44444444444,0.016968,cf1,0.002568,0.0684814453125,0.019853441881238217,0.001628,1225.4901960784316,107493.85749385747,92751.84275184275,0.018596,fm2,0.016968,0.04254150390625,segment_matching_annotaudio_Aditya_2018-08-17_01_15_hp,-10,Aditya_2018-08-17_01_15,1,,,
101,0.025062148176728617,0.001836,1086.9565217391305,99128.54030501087,92047.9302832244,0.002876,fm1,0.0010400000000000001,0.057159423828125,0.047224950541095684,0.018924,105.66356720202873,103202.2828154724,103043.75396322132,0.0218,cf1,0.002876,0.0958251953125,0.02967834521037068,0.0021079999999999996,946.969696969697,96299.81024667932,87286.52751423151,0.023908000000000002,fm2,0.0218,0.082122802734375,segment_matching_annotaudio_Aditya_2018-08-17_01_21_hp,-10,Aditya_2018-08-17_01_21,2,,,
102,,,,,,,,,,0.04778519763466135,0.014416,138.65779256794232,104744.72807991119,104605.99334073252,0.014856,cf1,0.00044,0.08154296875,0.023949705351212176,0.001928,1033.0578512396694,95435.68464730289,89730.29045643154,0.016784,fm1,0.014856,0.05059814453125,segment_matching_annotaudio_Aditya_2018-08-17_01_22_hp,-10,Aditya_2018-08-17_01_22,1,,,
103,,,,,,,,,,0.015047318972261147,0.013336,149.88009592326142,103554.28914217158,103404.31913617275,0.013336,cf1,0.0,0.035003662109375,0.0056728947769649355,0.0016640000000000001,1196.1722488038274,96153.84615384617,90144.23076923077,0.015,fm1,0.013336,0.01287841796875,segment_matching_annotaudio_Aditya_2018-08-17_01_26_hp,-10,Aditya_2018-08-17_01_26,1,,,
104,,,,,,,,,,0.015864308524479984,0.011436,174.82517482517483,104931.79433368312,104669.46484784891,0.011524,cf1,8.8e-05,0.0352783203125,0.01564146647087077,0.0024760000000000003,806.4516129032259,104604.2003231018,88045.23424878837,0.013999999999999999,fm1,0.011524,0.0423583984375,segment_matching_annotaudio_Aditya_2018-08-17_01_28_hp,-10,Aditya_2018-08-17_01_28,1,,,
105,0.006265940630885347,0.000348,5681.818181818182,103448.27586206897,100574.71264367817,0.000588,fm1,0.00023999999999999998,0.011749267578125,0.022179164236628527,0.030916000000000003,64.68305304010349,105123.56061586234,104606.02924052274,0.031504000000000004,cf1,0.000588,0.054229736328125,0.011339052758773787,0.002484,803.8585209003215,102254.42834138486,96618.35748792274,0.033988,fm2,0.031504000000000004,0.03070068359375,segment_matching_annotaudio_Aditya_2018-08-17_01_29_hp,-10,Aditya_2018-08-17_01_29,2,,,
106,0.011746978682953994,0.001356,1470.5882352941173,104719.76401179943,95870.20648967553,0.002316,fm1,0.0009599999999999999,0.02301025390625,0.03284683855975086,0.01378,145.09576320371445,106894.04934687958,106821.48040638608,0.016096,cf1,0.002316,0.060302734375,0.018026582370828537,0.002008,992.0634920634919,105079.68127490039,92131.47410358566,0.018104,fm2,0.016096,0.039794921875,segment_matching_annotaudio_Aditya_2018-08-17_01_33_hp,-10,Aditya_2018-08-17_01_33,1,,,
107,,,,,,,,,,0.027875697278950274,0.018984,105.30749789385004,105931.31057732829,105773.2827644332,0.019268,cf1,0.00028399999999999996,0.059906005859375,0.017053948734704283,0.001696,1173.7089201877934,102004.71698113206,94339.62264150943,0.020964,fm1,0.019268,0.0457763671875,segment_matching_annotaudio_Aditya_2018-08-17_01_34_hp,-10,Aditya_2018-08-17_01_34,1,,,
108,,,,,,,,,,0.015367153316289557,0.015636,127.8772378516624,108467.63878229726,108339.72883090304,0.01566,cf1,2.4e-05,0.031005859375,0.006133888743004568,0.001236,1612.9032258064515,106796.11650485438,102750.80906148868,0.016896,fm1,0.01566,0.013275146484375,segment_matching_annotaudio_Aditya_2018-08-17_01_35_hp,-10,Aditya_2018-08-17_01_35,2,,,
109,0.010389747230474408,0.001424,1396.6480446927374,103230.33707865168,93398.87640449438,0.00232,fm1,0.0008960000000000001,0.0201416015625,0.023866650309662236,0.014784,135.2082206598161,106804.6536796537,106601.73160173162,0.017103999999999998,cf1,0.00232,0.05059814453125,0.014711470499667326,0.001772,1126.1261261261259,106659.14221218963,89164.7855530474,0.018876,fm2,0.017103999999999998,0.0308837890625,segment_matching_annotaudio_Aditya_2018-08-17_01_36_hp,-10,Aditya_2018-08-17_01_36,1,,,
110,0.023060398479899016,0.001292,1543.20987654321,107585.13931888543,95201.23839009287,0.0020559999999999997,fm1,0.0007639999999999999,0.047698974609375,0.03540320050079213,0.013280000000000002,150.51173991571343,108057.22891566264,107831.32530120481,0.015336,cf1,0.0020559999999999997,0.064422607421875,0.03811730679438983,0.001572,1269.035532994924,108142.49363867684,92875.31806615778,0.016908000000000003,fm2,0.015336,0.085723876953125,segment_matching_annotaudio_Aditya_2018-08-17_01_37_hp,-10,Aditya_2018-08-17_01_37,2,,,
111,0.06279303092224613,0.001948,1024.5901639344265,97022.58726899387,90349.07597535936,0.00218,fm1,0.00023199999999999997,0.1268310546875,0.09641648534365488,0.013904,143.7607820586544,108314.15420023016,108098.38895281934,0.016084,cf1,0.00218,0.19781494140625,0.03941232684255831,0.002084,957.8544061302682,104606.52591170826,87332.05374280231,0.018168,fm2,0.016084,0.08544921875,segment_matching_annotaudio_Aditya_2018-08-17_01_39_hp,-10,Aditya_2018-08-17_01_39,1,,,
